time,open,high,low,close,Volume,Futures Open Interest,Crypto Open Interest (열기),Crypto Open Interest (고가,Crypto Open Interest (저가),Crypto Open Interest (닫기),Funding Rate
1751343300,107144.5,107144.5,107025,107035.7,645.896,,76395.246,76442.435,76392.724,76432.919,0.003177
1751344200,107035.6,107059,107000,107000,454.36,,76430.734,76465.672,76420.916,76462.101,0.003379
1751345100,107000.1,107000.1,106809.3,106836.3,1811.234,,76460.121,76461.713,76279.894,76329.748,0.003231
1751346000,106836.3,106890.2,106711.4,106745.7,1358.655,,76325.357,76353.49,76269.285,76330.892,0.0033290000000000004
1751346900,106745.7,106800,106691.1,106703.1,1029.329,,76325.683,76340.844,76246.994,76246.994,0.0034130000000000002
1751347800,106703.1,106860.4,106691,106790.3,874.811,,76247.338,76286.751,76233.382,76285.393,0.0036820000000000004
1751348700,106790.3,106920.6,106727.1,106891.1,749.099,,76284.432,76292.89,76275.599,76283.673,0.003998
1751349600,106891,106891.1,106688,106730.8,924.06,,76289.299,76334.523,76240.194,76247.036,0.00385
1751350500,106730.7,106816.3,106705.8,106720.1,479.35,,76245.296,76256.297,76240.208,76249.031,0.003909
1751351400,106720,106788,106707.4,106777.1,492.568,,76250.406,76272.667,76240.557,76241.725,0.00392
1751352300,106777,106851.5,106767.7,106844.7,656.177,,76238.705,76295.317,76238.705,76281.978,0.0039499999999999995
1751353200,106844.6,106968.2,106844.6,106874.5,845.315,,76266.336,76266.336,76213.86,76227.992,0.004161000000000001
1751354100,106874.4,106898.5,106557.4,106858.2,2350.98,,76227.942,76230.928,76039.42,76041.336,0.0039889999999999995
1751355000,106858.2,106988.5,106837.8,106900,1232.764,,76041.75,76041.75,75973.973,75999.56,0.004106
1751355900,106899.9,107146.3,106869.6,107134.9,1732.34,,76004.832,76149.757,75951.385,76149.757,0.004306
1751356800,107134.8,107139.1,106851.6,106860,1006.014,,76185.999,76197.768,76101.324,76155.697,0.004545
1751357700,106859.9,106913.1,106850.1,106872.3,474.969,,76153.406,76169.268,76143.418,76169.268,0.005027
1751358600,106872.4,106902.4,106688,106697,651.659,,76169.772,76175.072,76127.825,76129.412,0.004949
1751359500,106697,106722,106631.2,106666,629.932,,76133.121,76191.244,76125.452,76181.58,0.005203
1751360400,106666.1,106749.9,106623.9,106658.3,752.511,,76181.396,76199.018,76137.229,76199.018,0.005274
1751361300,106658.3,106674,106538.1,106640.6,1012.722,,76201.191,76274.61,76197.1,76273.139,0.005134
1751362200,106640.6,106640.6,106452.8,106469.4,1534.987,,76276.949,76466.818,76268.45,76454.455,0.004892
1751363100,106469.5,106554.6,106444,106502.5,777.078,,76454.452,76548.244,76454.452,76548.244,0.004922
1751364000,106502.5,106588.4,106452.5,106452.5,815.509,,76543.822,76624.941,76543.513,76624.941,0.004766
1751364900,106452.5,106512.8,106417,106417,688.157,,76630.229,76630.229,76576.214,76623.162,0.004457999999999999
1751365800,106417,106451.4,106300.3,106326.1,1663.189,,76625.726,76756.374,76603.369,76732.744,0.004135
1751366700,106326,106450,106222,106438.5,2341.321,,76733.593,76740.251,76470.08,76575.026,0.004033999999999999
1751367600,106438.5,106543.9,106278.7,106278.7,1308.535,,76576.804,76654.956,76550.269,76654.956,0.003821
1751368500,106278.7,106460,106261,106446.2,887.925,,76652.671,76716.312,76652.671,76705.25,0.0038829999999999997
1751369400,106446.1,106584.2,106446.1,106495.1,1017.639,,76704.076,76772.188,76695.972,76746.371,0.0038139999999999997
1751370300,106495,106560,106457,106556.8,466.225,,76746.616,76774.158,76727.797,76774.158,0.0035240000000000002
1751371200,106556.8,106656.5,106503.3,106523.1,917.771,,76786.718,76815.64,76775.895,76804.053,0.003195
1751372100,106523.2,106523.2,106308,106358.2,1065.386,,76804.452,76823.461,76768.624,76768.672,0.002675
1751373000,106358.1,106451.2,106340.7,106365.1,761,,76769.709,76810.555,76749.743,76756.148,0.002686
1751373900,106365.2,106440.4,106325.3,106367.3,493.845,,76756.69,76791.582,76755.359,76787.642,0.002667
1751374800,106367.4,106507.6,106312.4,106431.2,732.567,,76790.385,76800.072,76742.419,76784.131,0.002809
1751375700,106431.2,106588,106416.5,106584.7,981.432,,76779.017,76805.989,76757.909,76776.332,0.0030280000000000003
1751376600,106584.7,106831.4,106233.5,106370.1,3488.222,,76776.887,76776.887,76484.731,76486.407,0.002972
1751377500,106370.2,106823.1,106341.1,106766,2347.676,,76476.318,76755.831,76470.495,76752.344,0.003336
1751378400,106766,107096.7,106710.8,107072,3451.16,,76753.065,76808.538,76689.635,76721.546,0.003336
1751379300,107071.9,107140.7,106407.4,106487,3699.424,,76722.634,76729.081,76613.403,76677.455,0.002931
1751380200,106486.9,106650,105907.1,105986.1,7218.783,,76667.711,76747.303,76204.175,76423.474,0.002107
1751381100,105986,105991.3,105643.5,105862.6,9731.295,,76412.846,76412.846,75596.43,75790.286,0.001625
1751382000,105862.5,106054.3,105578,105619.6,4506.291,,75785.449,75956.973,75682.426,75682.426,0.0009989999999999999
1751382900,105619.6,105933.4,105603.9,105925,2084.456,,75682.661,75801.272,75682.661,75801.272,0.001287
1751383800,105925,106162,105803,105904.6,2916.697,,75803.756,76178.058,75771.819,76108.081,0.00124
1751384700,105904.6,105985,105850,105908.3,896.141,,76103.246,76172.023,76103.246,76160.474,0.001094
1751385600,105908.3,106233,105780.9,106196.9,1687.864,,76158.795,76291.199,76158.795,76225.583,0.0014140000000000001
1751386500,106197,106222,106001.9,106157.1,1008.878,,76228.498,76228.498,76141.173,76169.148,0.001477
1751387400,106157,106158.6,106037.2,106109.6,686.884,,76171.446,76241.057,76168.79,76241.057,0.001737
1751388300,106109.7,106134.9,105905.6,106041.1,1153.818,,76240.898,76312.022,76189.603,76312.022,0.002013
1751389200,106041.2,106188.8,105850,106095.1,1158.981,,76313.661,76339.181,76246.896,76261.012,0.002392
1751390100,106095.2,106240,106073.9,106157.3,768.728,,76262.572,76318.578,76258.064,76273.97,0.002846
1751391000,106157.3,106234.7,106029.5,106197.9,445.558,,76277.371,76284.829,76245.364,76252.582,0.002989
1751391900,106197.8,106248.6,106093,106200.2,529.432,,76249.178,76269.759,76242.481,76263.899,0.002915
1751392800,106200.2,106220,106080,106098.3,500.31,,76262.246,76267.169,76234.519,76235.301,0.0030499999999999998
1751393700,106098.3,106098.4,105744.5,105800.4,2209.733,,76235.451,76235.451,75822.092,75824.112,0.00269
1751394600,105800.3,105878.7,105750.4,105824.4,850.353,,75869.479,75900.926,75790.002,75795.297,0.002726
1751395500,105824.4,105854.7,105628.6,105692.4,1152.5,,75796.283,75821.486,75675.613,75740.284,0.002941
1751396400,105692.4,105692.4,105398.7,105605.6,4518.54,,75771.336,75879.397,75561.634,75601.654,0.002731
1751397300,105605.6,105757.3,105529.3,105688.3,895.104,,75596.627,75634.73,75595.401,75618.817,0.002675
1751398200,105688.3,105720.8,105333,105401.4,3135.962,,75616.702,75616.702,74953.668,74953.668,0.002504
1751399100,105401.4,105568.2,105333,105340.1,1023.477,,74931.359,74940.61,74885.502,74885.502,0.00252
1751400000,105340.1,105505.2,105182.6,105399.5,2919.277,,74883.244,75013.979,74881.445,74881.445,0.002397
1751400900,105399.4,105587.7,105399.4,105587.1,716.696,,74882.744,74885.294,74838.21,74852.602,0.002316
1751401800,105587.7,105718,105587.6,105690.9,625.562,,74851.612,74851.612,74746.538,74757.536,0.002499
1751402700,105690.9,105946.3,105686.6,105860.1,1108.571,,74759.381,74759.381,74486.848,74486.848,0.002383
1751403600,105860,105860.1,105689.5,105839.7,605.825,,74487.492,74510.557,74464.331,74496.558,0.001955
1751404500,105839.6,106066.1,105812.4,105930.9,899.469,,74483.812,74483.812,74410.905,74417.818,0.001851
1751405400,105930.9,105930.9,105771.7,105784.5,532.426,,74418.468,74428.975,74410.555,74423.674,0.001609
1751406300,105784.5,105786.8,105686.1,105732.7,308.211,,74423.304,74451.16,74423.304,74451.16,0.001655
1751407200,105732.6,105866.6,105672.7,105776.9,533.298,,74459.792,74490.463,74459.792,74488.652,0.001554
1751408100,105776.9,105815,105669.6,105670,304.454,,74490.791,74507.291,74488.685,74489.603,0.001201
1751409000,105670,105784.9,105571.5,105745.1,516.107,,74492.93,74526.689,74488.101,74516.74,0.001252
1751409900,105745.1,105770,105550.5,105575,360.468,,74513.859,74515.558,74488.651,74506.363,0.001116
1751410800,105575,105575,105304.5,105328.1,1054.429,,74504.195,74509.453,74460.446,74475.41,0.000947
1751411700,105328.1,105488.4,105325.6,105455,613.001,,74477.2,74493.954,74473.915,74488.246,0.001079
1751412600,105455.1,105500,105390.4,105494.3,538.72,,74486.933,74495.24,74436.621,74445.58,0.001338
1751413500,105494.4,105658.8,105485.6,105637.9,522.129,,74446.212,74449.831,74364.292,74366.308,0.001783
1751414400,105637.9,105699,105550.6,105683.2,899.616,,74354.482,74356.613,74316.243,74332.175,0.002092
1751415300,105683.3,105738,105553.1,105578.3,635.42,,74331.471,74331.471,74174.717,74174.717,0.002356
1751416200,105578.4,105636.1,105508.3,105550.7,552.749,,74171.973,74177.286,74153.796,74170.378,0.002621
1751417100,105550.7,105550.7,105321,105336.2,1278.81,,74170.497,74174.857,73917.947,73948.646,0.002499
1751418000,105336.1,105404.7,105324.5,105377.9,703.661,,73946.297,74041.296,73944.732,74040.615,0.002634
1751418900,105377.8,105589.5,105010,105576.4,2760.671,,74042.218,74047.292,73880.079,73980.136,0.0030540000000000003
1751419800,105576.4,105731.6,105528.1,105724.3,1014.169,,73981.237,74028.695,73974.136,74028.695,0.003366
1751420700,105724.2,105751,105601.8,105668.1,730.08,,74033.881,74106.235,74013.12,74106.235,0.0035379999999999995
1751421600,105668,105744,105536.8,105545.7,554.503,,74099.054,74170.309,74099.054,74159.208,0.003608
1751422500,105545.6,105673.9,105478.4,105671.7,537.856,,74158.899,74166.897,74129.19,74131.662,0.004043
1751423400,105671.7,105673.9,105556.6,105657.4,382.53,,74132.962,74181.064,74132.962,74169.135,0.004096
1751424300,105657.4,105874.9,105641,105865.9,1076.458,,74192.733,74264.638,74190.119,74222.229,0.004347
1751425200,105865.9,106045.3,105812.9,106012.1,1641.348,,74164.247,74310.297,74141.048,74306.815,0.004488
1751426100,106012.1,106131.1,105950,106065.5,1172.061,,74299.865,74353.621,74280.366,74336.862,0.004437
1751427000,106065.5,106164.5,106026.5,106120,778.692,,74333.681,74355.26,74308.019,74340.221,0.004068
1751427900,106119.9,106165.1,106058,106140,490.609,,74339.381,74388.195,74339.381,74388.195,0.003865
1751428800,106140,106179.1,106084.8,106157,625.166,,74390.612,74417.335,74390.612,74408.476,0.0033729999999999997
1751429700,106157,106181.8,106074.2,106172.7,635.111,,74410.437,74425.471,74386.941,74402.575,0.003069
1751430600,106172.7,106220,106094.4,106204.2,548.944,,74405.433,74417.803,74398.622,74411.914,0.002981
1751431500,106204.2,106344,106144.5,106344,1158.405,,74416.529,74431.456,74303.678,74313.091,0.003112
1751432400,106344,106344,106245.4,106266.7,696.377,,74310.957,74346.408,74310.957,74344.28,0.003209
1751433300,106266.8,106499.9,106266.8,106407.8,1992.722,,74344.857,74467.406,74344.857,74448.271,0.003248
1751434200,106407.8,106573.8,106386.8,106529.9,1365.607,,74450.104,74584.802,74450.104,74581.437,0.003348
1751435100,106529.9,106623.3,106527.3,106584.3,1282.02,,74582.229,74639.083,74582.229,74609.896,0.00334
1751436000,106584.3,106760.1,106580.2,106708.9,1969.73,,74614.353,74648.768,74479.595,74648.768,0.003666
1751436900,106709,106795.7,106630.7,106685.5,1379.931,,74652.339,74769.529,74621.782,74762.942,0.0037110000000000003
1751437800,106685.5,106929.2,106685.5,106872.6,1980.118,,74763.132,74897.557,74749.389,74897.557,0.0039570000000000004
1751438700,106872.5,106965,106822.3,106964.4,1317.956,,74897.142,74903.993,74837.814,74855.855,0.0038120000000000003
1751439600,106964.4,106964.5,106857.9,106857.9,1439.651,,74846.059,74914.501,74828.82,74912.265,0.003409
1751440500,106857.9,106893,106778.9,106817.3,1536.12,,74916.92,75008.747,74916.92,75008.747,0.0032960000000000003
1751441400,106817.3,107106,106815.6,107030.9,2231.64,,75008.739,75113.445,74906.078,75111.973,0.0034709999999999997
1751442300,107031,107144.4,107014.8,107026,1243.229,,75111.982,75193.883,75111.982,75177.834,0.0034029999999999998
1751443200,107026.1,107390,107026.1,107335.3,4000.221,,75170.594,75170.594,74818.339,75030.307,0.0036940000000000002
1751444100,107335.3,107635,107317.8,107596.4,3796.419,,75031.687,75240.179,74928.771,75210.74,0.004154
1751445000,107596.3,107717,107500,107612.6,2802.151,,75217.848,75520.075,75217.848,75520.075,0.004576
1751445900,107612.7,107700.8,107411.5,107691.6,3605.642,,75521.668,76721.882,75509.177,76721.882,0.004947
1751446800,107691.5,107755.3,107532.5,107564.7,2876.702,,76721.832,76959.985,76703.012,76703.012,0.005363
1751447700,107564.7,107650,107446.4,107490.5,1693.391,,76708.458,76753.941,76675.563,76675.563,0.00568
1751448600,107490.5,107600,107476.1,107596.4,1006.702,,76675.435,76756.325,76670.095,76755.253,0.005633
1751449500,107596.3,107654.4,107561.7,107591.4,718.789,,76755.791,76841.643,76755.791,76841.643,0.005725
1751450400,107591.4,107659,107562.8,107633.4,833.19,,76855.361,76879.912,76845.515,76846.056,0.005981
1751451300,107633.4,107750,107619.2,107698.7,921.561,,76839.784,76978.914,76839.766,76978.914,0.006394
1751452200,107698.7,107758.3,107674.5,107755.3,836.049,,76980.89,77149.448,76980.89,77114.519,0.006404
1751453100,107755.4,107799.9,107692.1,107784.8,996.015,,77118.3,77235.657,77105.473,77166.77,0.006368
1751454000,107784.8,107784.9,107709.9,107750.2,837.366,,77206.582,77293.863,77201.233,77293.863,0.0060680000000000005
1751454900,107750.2,107750.2,107680.3,107690.9,732.275,,77296.111,77401.42,77281.294,77401.048,0.005847
1751455800,107690.8,107700,107457.4,107481.6,2103.466,,77400.559,77483.932,77367.769,77481.051,0.00569
1751456700,107481.7,107481.7,107288,107439.6,2333.449,,77484.929,77488.599,77328.235,77391.398,0.00557
1751457600,107439.7,107449.9,107311.3,107360.3,1105.849,,77391.41,77400.939,77341.734,77366.509,0.005494
1751458500,107360.2,107360.3,107152.3,107270.9,2012.437,,77369.704,77388.262,77220.024,77225.905,0.005227
1751459400,107270.8,107296.8,107132.3,107180.7,1122.452,,77223.268,77223.268,77164.052,77167.475,0.005091
1751460300,107180.6,107387.2,107180.6,107333.1,1216.193,,77169.011,77180.988,76999.35,77027.756,0.005057
1751461200,107333.1,107624,107227.3,107616.2,2381.135,,77026.079,77026.079,76703.757,76708.83,0.005161000000000001
1751462100,107616.2,107629.6,107430.4,107502.2,1210.91,,76702.179,76787.725,76681.395,76776.284,0.005129
1751463000,107502.2,107766.4,107335.6,107713.4,1983.01,,76776.866,76776.866,76698.351,76761.545,0.005213
1751463900,107713.4,107950,107528.8,107724,3981.492,,76761.278,76827.525,76639.068,76824.591,0.005208
1751464800,107724.1,107966.1,107678.2,107932.8,3262.147,,76835.988,77014.819,76731.387,77014.819,0.004978
1751465700,107932.8,108011.7,107590,107781.9,4337.294,,77017.964,77825.682,77017.964,77738.142,0.004453
1751466600,107781.9,108000,107680,107731.6,1790.943,,77738.84,77826.319,77732.941,77813.819,0.003974999999999999
1751467500,107731.5,108127.1,107728,108096.5,3314.666,,77797.42,77853.319,77705.509,77717.647,0.0035719999999999997
1751468400,108096.5,108479,108061.9,108311.7,6776.371,,77719.141,78108.961,77719.141,77882.475,0.003743
1751469300,108311.6,108478.8,108161.6,108223.9,2709.301,,77894.06,78302.183,77894.06,78302.183,0.0037329999999999998
1751470200,108223.9,108430,108132,108411.6,1866.902,,78306.326,78465.509,78306.326,78449.508,0.003848
1751471100,108411.7,108754.6,108379.8,108695.3,3863.339,,78460.465,78745.431,78459.726,78745.431,0.004115
1751472000,108695.4,109620,108603.9,109381.8,16935.102,,78741.656,80279.949,78741.656,80279.949,0.004643
1751472900,109381.8,109550,109067.9,109148.7,6187.449,,80290.92,80962.756,80290.92,80951.322,0.004625
1751473800,109148.7,109510.6,109084.9,109450.9,3635.418,,80940.383,81282.991,80940.383,81282.991,0.004811
1751474700,109451,109594.7,109255.5,109366.9,2711.036,,81312.323,81531.593,81312.323,81531.593,0.004927
1751475600,109367,109567,109252,109378.6,3370.985,,81550.086,82097.58,81550.086,82056.174,0.004925
1751476500,109378.6,109690.4,109312.7,109338.3,3242.138,,82059.292,82345.181,82059.292,82167.62,0.004753
1751477400,109338.4,109368.7,108862,109075.6,4555.386,,82166.88,82220.262,81692.628,81707.625,0.004744
1751478300,109075.6,109147.6,108779.7,109082.7,2640.572,,81711.858,81922.137,81705.917,81922.137,0.004504
1751479200,109082.7,109190.6,108940.7,109072.3,1668.657,,81917.791,82096.541,81872.045,82094.852,0.003919000000000001
1751480100,109072.2,109348,109066.4,109304.1,1122.518,,82149.302,82149.302,82075.055,82075.463,0.004045
1751481000,109304.1,109358,109208.6,109309.5,626.891,,82081.602,82125.163,82081.602,82099.992,0.00393
1751481900,109309.4,109488,109277.2,109487.9,786.749,,82100.673,82111.27,82009.599,82009.599,0.003717
1751482800,109488,109524,109214.2,109343,1410.877,,82005.062,82066.609,81979.008,81994.316,0.0033139999999999997
1751483700,109343,109534,109280,109491.6,975.299,,81994.613,82044.029,81973.77,81982.706,0.002851
1751484600,109491.5,109501.3,109339.3,109378.2,764.629,,81978.918,81989.665,81947.606,81958.241,0.002293
1751485500,109378.1,109645.4,109232.8,109621.9,1838.593,,81953.003,81960.576,81712.412,81712.412,0.001965
1751486400,109621.8,109621.9,109306.7,109393.5,948.691,,81695.57,81790.566,81695.57,81781.425,0.001897
1751487300,109393.5,109455.3,109162.8,109412.8,1665.258,,81782.008,81979.675,81782.008,81790.994,0.001894
1751488200,109412.8,109427.3,109313.6,109321.2,431.487,,81789.768,81800.839,81780.356,81787.302,0.002196
1751489100,109321.1,109321.2,109082.7,109092.6,929.41,,81787.16,81787.16,81689.015,81691.402,0.002276
1751490000,109092.6,109207.2,109088.5,109162.7,688.943,,81680.466,81681.676,81570.517,81570.517,0.00274
1751490900,109162.8,109314.7,109154.6,109181.6,763.937,,81584.177,81585.259,81489.955,81494.954,0.002334
1751491800,109181.7,109300.2,109177.5,109200,949.31,,81494.015,81494.015,81402.067,81438.593,0.002005
1751492700,109199.9,109500,109199.9,109402.4,1296.152,,81449.322,81652.591,81449.322,81584.963,0.002409
1751493600,109402.4,109470.1,109171.5,109234.8,1029.396,,81604.016,81617.015,81576.324,81576.324,0.002699
1751494500,109234.9,109257.1,109165,109227.5,375.634,,81576.187,81598.912,81551.636,81560.505,0.003178
1751495400,109227.3,109373,109103.1,109138.4,905.265,,81561.435,81642.366,81558.776,81616.56,0.0033699999999999997
1751496300,109138.4,109138.4,109054.3,109095.6,629.46,,81619.402,81653.464,81600.532,81651.59,0.003719
1751497200,109095.6,109133.4,109032.2,109078.3,621.442,,81651.836,81668.994,81630.509,81634.222,0.0039180000000000005
1751498100,109078.4,109085.8,108900,108922,1176.848,,81634.437,81720.358,81605.176,81687.869,0.004124
1751499000,108922.1,108959.3,108682.5,108689.9,2209.244,,81692.319,81704.697,81330.426,81356.005,0.004494
1751499900,108689.8,108820.9,108689.8,108800,834.696,,81360.72,81368.394,81334.187,81361.896,0.004868
1751500800,108800,108949.8,108795.7,108859.6,1362.95,,81359.279,81417.387,81297.616,81302.724,0.005239
1751501700,108859.5,108904,108671,108834.1,1056.208,,81304.023,81366.404,81277.157,81366.404,0.005263
1751502600,108834.2,109071.4,108720,109071,1028.844,,81366.576,81404.257,81350.526,81394.85,0.0057989999999999995
1751503500,109071,109075.1,108850,108884.9,603.162,,81391.237,81391.237,81350.15,81362.415,0.005962
1751504400,108884.9,108934.1,108760.1,108889.8,536.675,,81357.495,81357.495,81294.983,81329.532,0.006225
1751505300,108889.9,109074.5,108886.3,109018.7,792.985,,81325.89,81325.89,81266.332,81289.841,0.006736000000000001
1751506200,109018.7,109073.4,108930.6,108948.5,523.694,,81285.095,81313.685,81284.595,81287.264,0.006815
1751507100,108948.6,109012,108935.1,108935.1,307.721,,81289.705,81289.705,81264.961,81277.923,0.00697
1751508000,108935.1,108935.2,108750,108783,875.942,,81279.273,81280.13,81157.377,81193.194,0.006671000000000001
1751508900,108783,108783,108517.6,108563.4,1566.672,,81188.617,81198.272,81113.53,81180.215,0.006421
1751509800,108563.5,108604,108509,108515.1,743.979,,81177.428,81197.421,81148.65,81156.116,0.006525
1751510700,108515.1,108706.8,108480.6,108676.6,1089.367,,81156.937,81162.109,81021.213,81028.288,0.006685
1751511600,108676.7,108720.5,108609.4,108623.1,443.825,,81012.616,81038.128,81004.854,81034.003,0.00658
1751512500,108623.1,108751.2,108575.3,108687,636.64,,81033.435,81061.898,81017.798,81060.057,0.006509
1751513400,108687,108777,108666,108744.5,667.28,,81061.378,81111.265,81061.378,81097.523,0.006529000000000001
1751514300,108744.5,108744.5,108575,108594.8,625.13,,81100.437,81197.915,81092.179,81178.705,0.00638
1751515200,108594.8,108770.7,108509.1,108764.9,934.464,,81176.051,81176.051,81121.026,81149.826,0.0063869999999999994
1751516100,108764.9,108948,108764.8,108896.5,1080.945,,81154.483,81159.672,81086.145,81096.184,0.006337
1751517000,108896.5,108940.4,108834.5,108838.8,633.168,,81096.934,81161.009,81096.934,81159.608,0.005852
1751517900,108838.8,108866,108701.2,108738.5,891.162,,81166,81166.566,81007.284,81014.436,0.0056029999999999995
1751518800,108738.5,109229.4,108738.5,109036.5,2389.106,,81014.134,81211.326,80982.966,80984.509,0.005509
1751519700,109036.6,109159.7,109027.1,109061.6,867.018,,80985.408,80985.408,80908.094,80913.055,0.005338
1751520600,109061.7,109288,109060,109199,1903.441,,80913.536,80956.389,80814.981,80928.026,0.005317
1751521500,109199,109315.9,109147.2,109290.4,1077.007,,80936.547,81041.695,80920.005,81029.985,0.005161000000000001
1751522400,109290.4,109378,109200,109214.6,1018.435,,81034.425,81117.429,81027.989,81072.414,0.004805
1751523300,109214.6,109410.1,109214.6,109410,1048.766,,81073.045,81112.709,81021.622,81073.481,0.004711
1751524200,109410.1,109410.1,109285.7,109394.8,575.412,,81069.772,81127.607,81069.772,81107.647,0.004691000000000001
1751525100,109394.8,109516.3,109373.6,109419.9,1183.081,,81107.669,81129.707,81053.483,81072.102,0.004689
1751526000,109419.9,109420,109156.7,109163.4,1054.6,,81046.953,81046.953,80925.509,80932.229,0.004089000000000001
1751526900,109163.4,109224.1,109092.4,109186.1,1001.657,,80932.477,80932.748,80857.114,80870.302,0.003791
1751527800,109186.1,109383.8,109175.8,109255,838.483,,80877.682,80966.446,80875.197,80949.248,0.003714
1751528700,109255,109290.1,109232.5,109235,306.463,,80949.56,80966.507,80930.314,80962.48,0.00355
1751529600,109234.9,109473,109234.9,109352.7,1070.104,,80962.861,81243.767,80959.193,81243.767,0.0037679999999999996
1751530500,109352.6,109500,109341.6,109497.7,792.043,,81243.596,81281.514,81243.491,81281.514,0.004092
1751531400,109497.7,109530.2,109405.5,109475.8,1046.715,,81284.402,81418.547,81266.218,81417.625,0.003926
1751532300,109475.8,109475.9,109323,109325.2,758.055,,81418.526,81428.289,81341.476,81345.855,0.003595
1751533200,109325.1,109628.6,109325.1,109585.6,1306.819,,81344.951,81473.045,81337.803,81473.045,0.0036529999999999996
1751534100,109585.7,109965.2,109573.1,109940.3,5532.389,,81473.633,81793.265,81473.633,81793.265,0.004032
1751535000,109940.3,110265.1,109764.4,110217.1,5763.707,,81803.344,82068.283,81777.812,81935.564,0.004406
1751535900,110217.2,110229.7,109843.6,109894.7,2587.422,,81952.92,82049.263,81820.627,81927.653,0.004811
1751536800,109894.6,109965.6,109758.5,109902,1276.832,,81928.167,82044.514,81928.167,82043.99,0.004913
1751537700,109902,109902.1,109558.2,109697.4,1811.362,,82044.488,82054.856,81786.124,81827.963,0.004895
1751538600,109697.4,109781,109646.5,109735.3,758.906,,81828.778,81852.866,81801.181,81830.354,0.005204
1751539500,109735.3,109832.1,109631.2,109794.7,676.23,,81830.469,81848.249,81797.795,81848.249,0.005352
1751540400,109794.7,109799.8,109591.5,109607.5,651.323,,81851.69,81917.569,81851.69,81895.911,0.005268
1751541300,109607.4,109688.6,109588,109588,612.083,,81895.972,81928.934,81862.28,81891.492,0.005259000000000001
1751542200,109588,109680.2,109538.4,109617.2,966.691,,81874.326,81930.504,81844.59,81927.425,0.00555
1751543100,109617.1,109654.7,109543,109551,410.63,,81925.609,81933.183,81900.47,81902.32,0.005712999999999999
1751544000,109551.1,109595,109420,109524.1,1758.089,,81903.655,81903.655,81615.157,81722.065,0.005878
1751544900,109524.1,109585.8,109510.2,109580.8,759.536,,81715.346,81729.652,81634.647,81634.647,0.0062840000000000005
1751545800,109580.8,109920,108756,108908.9,10841.795,,81746.247,81836.801,81528.139,81741.405,0.006540000000000001
1751546700,108908.9,109158.6,108706,109119.9,3857.018,,81740.755,81823.388,81668.114,81761.457,0.006876999999999999
1751547600,109120,109333.3,109071.9,109280.2,2536.65,,81758.151,81933.186,81758.151,81914.714,0.006579000000000001
1751548500,109280.2,109333.3,109160.4,109262.6,1117.775,,81914.489,81914.489,81825.068,81912.914,0.006214
1751549400,109262.5,110071.4,109257,110035,7311.052,,81918.87,82455.597,81867.179,82455.597,0.006294
1751550300,110035,110484,109839,110220.3,9318.118,,82471.006,83360.695,82471.006,83269.173,0.006507999999999999
1751551200,110220.3,110450,109846.2,109903.9,5228.955,,83292.547,83405.293,83261.733,83339.757,0.006155000000000001
1751552100,109904,110318.5,109787.2,109850,3249.019,,83336.873,83563.281,83284.678,83409.636,0.0060739999999999995
1751553000,109850,109898.3,109546.7,109813,3459.307,,83407.181,83421.568,83095.391,83109.093,0.005884
1751553900,109812.9,109822.8,109501.1,109670,1910.631,,83108.018,83183.07,83088.387,83183.07,0.0055179999999999995
1751554800,109669.9,109792.9,109280.4,109417,2861.109,,83187.403,83193.342,83104.803,83130.337,0.00526
1751555700,109417.1,109617.1,109244.9,109508.9,1848.98,,83132.347,83138.865,83014.76,83071.169,0.005321
1751556600,109508.9,109580,109049.4,109237.6,2717.312,,83066.755,83108.842,82958.38,83042.863,0.005175
1751557500,109237.6,109265.2,109043.9,109089.8,1673.448,,83038.048,83044.112,82878.732,82883.002,0.005003
1751558400,109089.9,109320,108966,109285.2,2633.858,,82875.257,82875.257,82688.092,82716.113,0.0053300000000000005
1751559300,109285.2,109285.2,109033.2,109127.3,1491.369,,82720,82731.386,82524.978,82563.703,0.005368
1751560200,109127.4,109356,109100,109322.7,1208.547,,82564.143,82564.143,82468.642,82478.256,0.005547
1751561100,109322.7,109639.9,109125,109236.6,3056.707,,82465.478,82576.494,82465.478,82516.745,0.005336
1751562000,109236.7,109525.1,109220,109525.1,1077.541,,82429.39,82511.928,82413.479,82511.928,0.005462
1751562900,109525.1,109614.7,109366.8,109402.8,944.008,,82527.825,82624.532,82527.825,82618.483,0.0056419999999999994
1751563800,109402.9,109517.6,109402.9,109502.4,405.693,,82617.915,82624.004,82604.516,82619.818,0.00579
1751564700,109502.5,109587,109483.5,109504.8,507.136,,82623.086,82647.702,82605.96,82642.623,0.005882999999999999
1751565600,109504.8,109688.8,109268.1,109427.9,1156.072,,82642.699,82668.716,82520.383,82520.383,0.005859
1751566500,109428,109573,109287.1,109572.9,733.448,,82530.448,82585.583,82530.448,82571.444,0.006169
1751567400,109573,109611.2,109425.8,109558,858.641,,82572.178,82648.847,82514.574,82648.847,0.006200000000000001
1751568300,109558,109637.9,109488.8,109637.8,406.823,,82649.331,82651.899,82628.645,82639.215,0.006211
1751569200,109637.8,109825,109581.5,109749.8,1436.947,,82635.059,82728.593,82617.429,82719.811,0.00641
1751570100,109749.8,109865.9,109709.5,109824.9,681.06,,82726.045,82786.757,82726.023,82783.673,0.006303
